Fornavn;Efternavn;Parti;Parti med periode;Medlem from;Medlem til
Steffen;Kjærulff-Schmidt;Fremskridtspartiet;Fremskridtspartiet (01-10-1991 - 06-10-1992);1991-10-01 00:00:00.000;1992-10-06 00:00:00.000
Steffen;Kjærulff-Schmidt;Fremskridtspartiet;Fremskridtspartiet (06-10-1992 - 05-10-1993);1992-10-06 00:00:00.000;1993-10-05 00:00:00.000
Steffen;Kjærulff-Schmidt;Fremskridtspartiet;Fremskridtspartiet (05-10-1993 - 21-09-1994);1993-10-05 00:00:00.000;1994-09-21 00:00:00.000
Stén;Knuth;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (05-06-2019 - 01-10-2019);2019-06-05 00:00:00.000;2019-10-01 12:00:00.000
Stén;Knuth;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (01-10-2019 - 06-10-2020);2019-10-01 00:00:00.000;2020-10-06 12:00:00.000
Stén;Knuth;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (06-10-2020 - 05-10-2021);2020-10-06 00:00:00.000;2021-10-05 12:00:00.000
Stén;Knuth;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (05-10-2021 - 04-10-2022);2021-10-05 00:00:00.000;2022-10-04 12:00:00.000
Stiig;Wæver;Det Konservative Folkeparti;Det Konservative Folkeparti (07-10-2003 - 05-10-2004);2003-10-07 00:00:00.000;2004-10-05 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (15-09-2011 - 04-10-2011);2011-09-15 00:00:00.000;2011-10-04 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (04-10-2011 - 02-10-2012);2011-10-04 00:00:00.000;2012-10-02 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (02-10-2012 - 01-10-2013);2012-10-02 00:00:00.000;2013-10-01 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (01-10-2013 - 07-10-2014);2013-10-01 00:00:00.000;2014-10-07 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (07-10-2014 - 18-06-2015);2014-10-07 00:00:00.000;2015-06-18 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (18-06-2015 - 06-10-2015);2015-06-18 00:00:00.000;2015-10-06 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (06-10-2015 - 04-10-2016);2015-10-06 00:00:00.000;2016-03-28 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (06-10-2015 - 04-10-2016);2016-03-29 00:00:00.000;2016-10-04 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (04-10-2016 - 03-10-2017);2016-10-04 00:00:00.000;2016-10-04 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (04-10-2016 - 03-10-2017);2016-10-04 00:00:00.000;2017-02-28 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (04-10-2016 - 03-10-2017);2017-03-01 00:00:00.000;2017-10-03 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (03-10-2017 - 02-10-2018);2017-10-03 00:00:00.000;2018-10-02 12:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (02-10-2018 - 05-06-2019);2018-10-02 00:00:00.000;2018-12-21 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (02-10-2018 - 05-06-2019);2018-12-22 00:00:00.000;2019-05-07 00:00:00.000
Stine;Brix;Enhedslisten;Enhedslisten (02-10-2018 - 05-06-2019);2019-05-08 00:00:00.000;2019-06-05 12:00:00.000
Stine Pilt;Olsen;Det Konservative Folkeparti;Det Konservative Folkeparti (06-10-2020 - 05-10-2021);2021-05-20 00:00:00.000;2021-07-31 00:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (05-06-2019 - 01-10-2019);2019-06-05 00:00:00.000;2019-10-01 12:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (01-10-2019 - 06-10-2020);2019-10-01 00:00:00.000;2020-10-06 12:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (06-10-2020 - 05-10-2021);2020-10-06 00:00:00.000;2021-10-05 12:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (05-10-2021 - 04-10-2022);2021-10-05 00:00:00.000;2021-12-05 00:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (05-10-2021 - 04-10-2022);2021-12-06 00:00:00.000;2022-02-06 00:00:00.000
Stinus;Lindgreen;Radikale Venstre;Radikale Venstre (05-10-2021 - 04-10-2022);2022-02-07 00:00:00.000;2022-10-04 12:00:00.000
Susan;Kronborg;Radikale Venstre;Radikale Venstre (06-10-2020 - 05-10-2021);2020-11-10 00:00:00.000;2021-06-16 00:00:00.000
Susan;Kronborg;Radikale Venstre;Radikale Venstre (06-10-2020 - 05-10-2021);2021-06-17 00:00:00.000;2021-10-05 12:00:00.000
Susan;Kronborg;Radikale Venstre;Radikale Venstre (05-10-2021 - 04-10-2022);2021-10-05 00:00:00.000;2022-10-04 12:00:00.000
Susanne;Clemensen;Centrum-demokraterne;Centrum-demokraterne (11-03-1998 - 06-10-1998);1998-03-11 00:00:00.000;1998-10-06 00:00:00.000
Susanne;Clemensen;Centrum-demokraterne;Centrum-demokraterne (06-10-1998 - 05-10-1999);1998-10-06 00:00:00.000;1999-10-05 00:00:00.000
Susanne;Clemensen;Centrum-demokraterne;Centrum-demokraterne (05-10-1999 - 03-10-2000);1999-10-05 00:00:00.000;2000-10-03 00:00:00.000
Susanne;Clemensen;Centrum-demokraterne;Centrum-demokraterne (03-10-2000 - 02-10-2001);2000-10-03 00:00:00.000;2001-10-02 00:00:00.000
Susanne;Clemensen;Centrum-demokraterne;Centrum-demokraterne (02-10-2001 - 20-11-2001);2001-10-02 00:00:00.000;2001-11-20 00:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (07-10-2014 - 18-06-2015);2015-03-10 00:00:00.000;2015-05-27 00:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (18-06-2015 - 06-10-2015);2015-06-18 00:00:00.000;2015-10-06 12:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (06-10-2015 - 04-10-2016);2015-10-06 00:00:00.000;2016-10-04 12:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (04-10-2016 - 03-10-2017);2016-10-04 00:00:00.000;2017-10-03 12:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (03-10-2017 - 02-10-2018);2017-10-03 00:00:00.000;2018-10-02 12:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (02-10-2018 - 05-06-2019);2018-10-02 00:00:00.000;2019-06-05 12:00:00.000
Susanne;Eilersen;Dansk Folkeparti;Dansk Folkeparti (01-10-2019 - 06-10-2020);2019-10-30 00:00:00.000;2019-11-15 00:00:00.000
Susanne;Zimmer;Alternativet;Alternativet (05-06-2019 - 01-10-2019);2019-06-05 00:00:00.000;2019-10-01 12:00:00.000
Susanne;Zimmer;Alternativet;Alternativet (01-10-2019 - 06-10-2020);2019-10-01 00:00:00.000;2020-03-09 00:00:00.000
Susanne;Zimmer;Uden for folketingsgrupperne - Susanne Zimmer;Uden for folketingsgrupperne - Susanne Zimmer (10-03-2020 - 06-10-2020);2020-03-10 00:00:00.000;2020-10-06 12:00:00.000
Susanne;Zimmer;Uden for folketingsgrupperne - Susanne Zimmer;Uden for folketingsgrupperne - Susanne Zimmer (06-10-2020 - 05-10-2021);2020-10-06 00:00:00.000;2021-10-05 12:00:00.000
Susanne;Zimmer;Uden for folketingsgrupperne - Susanne Zimmer;Uden for folketingsgrupperne - Susanne Zimmer (05-10-2021 - 02-11-2021);2021-10-05 00:00:00.000;2021-11-02 00:00:00.000
Susanne;Zimmer;Frie Grønne, Danmarks Nye Venstrefløjsparti ;Frie Grønne, Danmarks Nye Venstrefløjsparti  (03-11-2021 - 04-10-2022);2021-11-03 00:00:00.000;2022-10-04 12:00:00.000
Susanne Fast;Jensen;Socialdemokratiet;Socialdemokratiet (01-10-1996 - 07-10-1997);1996-10-01 12:00:00.000;1997-10-07 12:00:00.000
Susanne Fast;Jensen;Socialdemokratiet;Socialdemokratiet (11-03-1998 - 06-10-1998);1998-03-11 00:00:00.000;1998-10-06 00:00:00.000
Susanne Fast;Jensen;Socialdemokratiet;Socialdemokratiet (06-10-1998 - 05-10-1999);1998-10-06 00:00:00.000;1999-10-05 00:00:00.000
Susanne Fast;Jensen;Socialdemokratiet;Socialdemokratiet (06-10-1998 - 05-10-1999);1999-01-28 00:00:00.000;1999-10-05 00:00:00.000
Sven;Buhrkall;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (20-11-2001 - 01-10-2002);2001-11-20 00:00:00.000;2002-10-08 00:00:00.000
Sven;Buhrkall;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (01-10-2002 - 07-10-2003);2002-10-01 00:00:00.000;2003-10-07 00:00:00.000
Sven;Buhrkall;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (07-10-2003 - 05-10-2004);2003-10-07 00:00:00.000;2004-10-05 00:00:00.000
Sven;Buhrkall;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (05-10-2004 - 08-02-2005);2004-10-05 00:00:00.000;2005-02-08 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (23-01-1968 - 01-10-1968);1968-01-23 00:00:00.000;1968-10-01 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (01-10-1968 - 07-10-1969);1968-10-01 00:00:00.000;1969-10-07 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (07-10-1969 - 06-10-1970);1969-10-07 00:00:00.000;1970-10-06 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (06-10-1970 - 21-09-1971);1970-10-06 00:00:00.000;1971-09-21 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (21-09-1971 - 05-10-1971);1971-09-21 00:00:00.000;1971-10-05 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (05-10-1971 - 03-10-1972);1971-10-05 00:00:00.000;1972-10-03 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (03-10-1972 - 02-10-1973);1972-10-03 00:00:00.000;1973-10-02 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (02-10-1973 - 04-12-1973);1973-10-02 00:00:00.000;1973-12-04 00:00:00.000
Sven;Skovmand;Det Radikale Venstre;Det Radikale Venstre (02-10-1984 - 01-10-1985);1984-10-02 00:00:00.000;1985-10-01 00:00:00.000
Sven B.;Nielsen;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (04-10-1988 - 03-10-1989);1988-10-04 00:00:00.000;1989-10-03 00:00:00.000
Sven B.;Nielsen;Venstre, Danmarks Liberale Parti;Venstre, Danmarks Liberale Parti (06-10-1992 - 05-10-1993);1992-10-06 00:00:00.000;1993-10-05 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (04-12-1973 - 01-10-1974);1973-12-04 00:00:00.000;1974-10-01 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (04-12-1973 - 01-10-1974);1974-06-21 00:00:00.000;1974-10-01 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (01-10-1974 - 09-01-1975);1974-10-01 00:00:00.000;1975-01-09 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (01-10-1974 - 09-01-1975);1974-10-01 00:00:00.000;1975-01-09 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (09-01-1975 - 07-10-1975);1975-01-09 00:00:00.000;1975-10-07 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (09-01-1975 - 07-10-1975);1975-01-09 00:00:00.000;1975-10-07 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (07-10-1975 - 05-10-1976);1975-10-07 00:00:00.000;1976-10-05 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (07-10-1975 - 05-10-1976);1975-10-07 00:00:00.000;1976-10-05 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (05-10-1976 - 15-02-1977);1976-10-05 00:00:00.000;1977-02-15 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (05-10-1976 - 15-02-1977);1976-10-05 00:00:00.000;1977-02-15 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (15-02-1977 - 04-10-1977);1977-02-15 00:00:00.000;1977-10-04 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (15-02-1977 - 04-10-1977);1977-02-15 00:00:00.000;1977-10-04 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (04-10-1977 - 03-10-1978);1977-10-04 00:00:00.000;1978-10-03 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (04-10-1977 - 03-10-1978);1977-10-04 00:00:00.000;1978-10-03 00:00:00.000
Svend;Andersen;Fremskridtspartiet;Fremskridtspartiet (03-10-1978 - 02-10-1979);1978-10-03 00:00:00.000;1979-01-10 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (03-10-1978 - 02-10-1979);1978-10-03 00:00:00.000;1979-10-02 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (02-10-1979 - 23-10-1979);1979-10-02 00:00:00.000;1979-10-23 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (23-10-1979 - 07-10-1980);1979-10-23 00:00:00.000;1980-10-07 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (07-10-1980 - 06-10-1981);1980-10-07 00:00:00.000;1981-10-06 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (06-10-1981 - 08-12-1981);1981-10-06 00:00:00.000;1981-12-08 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (08-12-1981 - 05-10-1982);1981-12-08 00:00:00.000;1982-10-05 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (05-10-1982 - 04-10-1983);1982-10-05 00:00:00.000;1983-10-04 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (04-10-1983 - 10-01-1984);1983-10-04 00:00:00.000;1984-01-10 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (10-01-1984 - 02-10-1984);1984-01-10 00:00:00.000;1984-10-02 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (02-10-1984 - 01-10-1985);1984-10-02 00:00:00.000;1985-10-01 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (01-10-1985 - 07-10-1986);1985-10-01 00:00:00.000;1986-10-07 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (07-10-1986 - 08-09-1987);1986-10-07 00:00:00.000;1987-09-08 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (08-09-1987 - 06-10-1987);1987-09-08 00:00:00.000;1987-10-06 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (06-10-1987 - 10-05-1988);1987-10-06 00:00:00.000;1988-05-10 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (10-05-1988 - 04-10-1988);1988-05-10 00:00:00.000;1988-10-04 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (04-10-1988 - 03-10-1989);1988-10-04 00:00:00.000;1989-10-03 00:00:00.000
Svend;Andersen;Socialdemokratiet;Socialdemokratiet (03-10-1989 - 02-10-1990);1989-10-03 00:00:00.000;1990-05-15 00:00:00.000
Svend;Arpe;Socialdemokratiet;Socialdemokratiet (02-10-1973 - 04-12-1973);1973-10-04 00:00:00.000;1973-10-30 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (21-09-1971 - 05-10-1971);1971-09-21 00:00:00.000;1971-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-1971 - 03-10-1972);1971-10-05 00:00:00.000;1972-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-1972 - 02-10-1973);1972-10-03 00:00:00.000;1973-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-1973 - 04-12-1973);1973-10-02 00:00:00.000;1973-12-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-12-1973 - 01-10-1974);1973-12-04 00:00:00.000;1974-10-01 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (01-10-1974 - 09-01-1975);1974-10-01 00:00:00.000;1975-01-09 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (09-01-1975 - 07-10-1975);1975-01-09 00:00:00.000;1975-10-07 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-1975 - 05-10-1976);1975-10-07 00:00:00.000;1976-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-1976 - 15-02-1977);1976-10-05 00:00:00.000;1977-02-15 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (15-02-1977 - 04-10-1977);1977-02-15 00:00:00.000;1977-10-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-10-1977 - 03-10-1978);1977-10-04 00:00:00.000;1978-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-1978 - 02-10-1979);1978-10-03 00:00:00.000;1979-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-1979 - 23-10-1979);1979-10-02 00:00:00.000;1979-10-23 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (23-10-1979 - 07-10-1980);1979-10-23 00:00:00.000;1980-10-07 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-1980 - 06-10-1981);1980-10-07 00:00:00.000;1981-10-06 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (06-10-1981 - 08-12-1981);1981-10-06 00:00:00.000;1981-12-08 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (08-12-1981 - 05-10-1982);1981-12-08 00:00:00.000;1982-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-1982 - 04-10-1983);1982-10-05 00:00:00.000;1983-10-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-10-1983 - 10-01-1984);1983-10-04 00:00:00.000;1984-01-10 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (10-01-1984 - 02-10-1984);1984-01-10 00:00:00.000;1984-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-1984 - 01-10-1985);1984-10-02 00:00:00.000;1985-10-01 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (01-10-1985 - 07-10-1986);1985-10-01 00:00:00.000;1986-10-07 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-1986 - 08-09-1987);1986-10-07 00:00:00.000;1987-09-08 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (08-09-1987 - 06-10-1987);1987-09-08 00:00:00.000;1987-10-06 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (06-10-1987 - 10-05-1988);1987-10-06 00:00:00.000;1988-05-10 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (10-05-1988 - 04-10-1988);1988-05-10 00:00:00.000;1988-10-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-10-1988 - 03-10-1989);1988-10-04 00:00:00.000;1989-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-1989 - 02-10-1990);1989-10-03 00:00:00.000;1990-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-1990 - 12-12-1990);1990-10-02 00:00:00.000;1990-12-12 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (12-12-1990 - 01-10-1991);1990-12-12 00:00:00.000;1991-10-01 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (01-10-1991 - 06-10-1992);1991-10-01 00:00:00.000;1992-10-06 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (06-10-1992 - 05-10-1993);1992-10-06 00:00:00.000;1993-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-1993 - 21-09-1994);1993-10-05 00:00:00.000;1994-09-21 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (21-09-1994 - 04-10-1994);1994-09-21 00:00:00.000;1994-10-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-10-1994 - 03-10-1995);1994-10-04 00:00:00.000;1995-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-1995 - 01-10-1996);1995-10-03 00:00:00.000;1996-10-01 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (01-10-1996 - 07-10-1997);1996-10-01 00:00:00.000;1997-10-07 12:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-1997 - 11-03-1998);1997-10-07 00:00:00.000;1998-03-11 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (11-03-1998 - 06-10-1998);1998-03-11 00:00:00.000;1998-10-06 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (06-10-1998 - 05-10-1999);1998-10-06 00:00:00.000;1999-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-1999 - 03-10-2000);1999-10-05 00:00:00.000;2000-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-2000 - 02-10-2001);2000-10-03 00:00:00.000;2001-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-2001 - 20-11-2001);2001-10-02 00:00:00.000;2001-11-20 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (20-11-2001 - 01-10-2002);2001-11-20 00:00:00.000;2002-10-08 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (01-10-2002 - 07-10-2003);2002-10-01 00:00:00.000;2003-10-07 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-2003 - 05-10-2004);2003-10-07 00:00:00.000;2004-10-05 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (05-10-2004 - 08-02-2005);2004-10-05 00:00:00.000;2005-02-08 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (08-02-2005 - 04-10-2005);2005-02-08 00:00:00.000;2005-10-04 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (04-10-2005 - 03-10-2006);2005-10-04 00:00:00.000;2006-10-03 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (03-10-2006 - 02-10-2007);2006-10-03 00:00:00.000;2007-10-02 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (02-10-2007 - 13-11-2007);2007-10-02 00:00:00.000;2007-11-13 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (13-11-2007 - 07-10-2008);2007-11-13 00:00:00.000;2008-10-07 00:00:00.000
Svend;Auken;Socialdemokratiet;Socialdemokratiet (07-10-2008 - 06-10-2009);2008-10-07 00:00:00.000;2009-08-04 00:00:00.000
Svend;Bay;Fremskridtspartiet;Fremskridtspartiet (04-12-1973 - 01-10-1974);1973-12-04 00:00:00.000;1974-10-01 00:00:00.000
Svend;Bay;Fremskridtspartiet;Fremskridtspartiet (01-10-1974 - 09-01-1975);1974-10-01 00:00:00.000;1975-01-09 00:00:00.000
Svend;Bay;Fremskridtspartiet;Fremskridtspartiet (09-01-1975 - 07-10-1975);1975-01-09 00:00:00.000;1975-10-07 00:00:00.000
Svend;Bay;Fremskridtspartiet;Fremskridtspartiet (07-10-1975 - 05-10-1976);1975-10-07 00:00:00.000;1976-06-20 00:00:00.000
Svend;Bay;Uden for folketingsgrupperne - Svend Bay;Uden for folketingsgrupperne - Svend Bay (20-06-1976 - 05-10-1976);1976-06-20 00:00:00.000;1976-10-05 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (15-02-1977 - 04-10-1977);1977-02-15 00:00:00.000;1977-10-04 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (04-10-1977 - 03-10-1978);1977-10-04 00:00:00.000;1978-10-03 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (03-10-1978 - 02-10-1979);1978-10-03 00:00:00.000;1979-10-02 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (23-10-1979 - 07-10-1980);1979-10-23 00:00:00.000;1980-10-07 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (07-10-1980 - 06-10-1981);1980-10-07 00:00:00.000;1981-10-06 00:00:00.000
Svend;Blæsbjerg;Fremskridtspartiet;Fremskridtspartiet (01-10-1985 - 07-10-1986);1985-10-01 00:00:00.000;1986-10-07 00:00:00.000
Svend;Haugaard;Det Radikale Venstre;Det Radikale Venstre (22-09-1964 - 06-10-1964);1964-09-22 00:00:00.000;1964-10-06 00:00:00.000
Svend;Haugaard;Det Radikale Venstre;Det Radikale Venstre (06-10-1964 - 05-10-1965);1964-10-06 00:00:00.000;1965-10-05 00:00:00.000
Svend;Haugaard;Det Radikale Venstre;Det Radikale Venstre (05-10-1965 - 04-10-1966);1965-10-05 00:00:00.000;1966-10-04 00:00:00.000
Svend;Haugaard;Det Radikale Venstre;Det Radikale Venstre (04-10-1966 - 22-11-1966);1966-10-04 00:00:00.000;1966-11-22 00:00:00.000
Svend;Haugaard;Det Radikale Venstre;Det Radikale Venstre (22-11-1966 - 03-10-1967);1966-11-22 00:00:00.000;1967-10-03 00:00:00.000
